Timestamp,Distance,Category
618697,30.94,1
618898,34.61,1
619099,30.12,1
619300,32.37,1
619501,29.9,1
619702,25.83,1
619903,30.69,1
620104,33.01,1
620305,36.4,1
620506,36.84,1
620707,34.88,1
620908,37.66,1
621109,48.32,1
621310,57.43,1
621513,67.41,1
621714,73.54,0
621915,79.03,0
622116,91.13,0
622317,99.87,0
622518,109.65,0
622719,114.89,0
622924,119.82,0
623125,126.5,0
623326,131.93,0
623527,128.92,0
623728,60.94,0
623929,58.41,0
624130,200.0,0
624331,55.26,0
624532,200.0,0
624733,200.0,0
624935,200.0,0
625136,200.0,0
625337,200.0,0
